0.0503658,1.16965,3.5193,2.92073,-0.0407938,0.462198,2.01398,0.438456,0.314148,-2.0613,0.349062,-2.03756,2.0489,1
0.0506578,1.16965,3.51829,2.92044,-0.0410322,0.46256,2.01394,0.438677,0.314111,-2.06108,0.349233,-2.03719,2.04907,1
0.0509499,1.16964,3.51728,2.92015,-0.0412706,0.462922,2.01391,0.438898,0.314075,-2.06085,0.349404,-2.03683,2.04923,1
0.0512419,1.16964,3.51627,2.91986,-0.0415091,0.463284,2.01387,0.439119,0.314039,-2.06063,0.349575,-2.03646,2.0494,1
0.0515338,1.16963,3.51526,2.91957,-0.0417475,0.463646,2.01383,0.43934,0.314002,-2.0604,0.349747,-2.0361,2.04957,1
0.0518258,1.16963,3.51426,2.91928,-0.0419859,0.464008,2.01379,0.439561,0.313966,-2.06018,0.349918,-2.03573,2.04974,1
0.0521177,1.16963,3.51325,2.919,-0.0422244,0.46437,2.01375,0.439782,0.31393,-2.05996,0.350089,-2.03537,2.04991,1
0.0524096,1.16962,3.51224,2.91871,-0.0424628,0.464732,2.01371,0.440002,0.313893,-2.05973,0.35026,-2.035,2.05008,1
0.0527014,1.16962,3.51123,2.91842,-0.0427012,0.465094,2.01367,0.440223,0.313857,-2.05951,0.350432,-2.03464,2.05025,1
0.0529933,1.16961,3.51022,2.91813,-0.0429397,0.465456,2.01364,0.440444,0.31382,-2.05929,0.350603,-2.03427,2.05042,1
0.0532851,1.16961,3.50922,2.91784,-0.0431781,0.465818,2.0136,0.440664,0.313784,-2.05906,0.350774,-2.03391,2.05059,1
0.0535768,1.1696,3.50821,2.91755,-0.0434165,0.46618,2.01356,0.440885,0.313747,-2.05884,0.350946,-2.03354,2.05076,1
0.0538686,1.1696,3.5072,2.91727,-0.0436549,0.466542,2.01352,0.441106,0.313711,-2.05861,0.351117,-2.03318,2.05093,1
0.0541603,1.1696,3.50619,2.91698,-0.0438933,0.466904,2.01348,0.441326,0.313674,-2.05839,0.351289,-2.03281,2.0511,1
0.054452,1.16959,3.50519,2.91669,-0.0441318,0.467266,2.01344,0.441546,0.313637,-2.05817,0.35146,-2.03245,2.05127,1
0.0547436,1.16959,3.50418,2.9164,-0.0443702,0.467628,2.0134,0.441767,0.313601,-2.05794,0.351631,-2.03208,2.05143,1
0.0550353,1.16958,3.50318,2.91611,-0.0446086,0.46799,2.01337,0.441987,0.313564,-2.05772,0.351803,-2.03172,2.0516,1
0.0553268,1.16958,3.50217,2.91582,-0.044847,0.468351,2.01333,0.442208,0.313527,-2.0575,0.351974,-2.03135,2.05177,1
0.0556184,1.16957,3.50116,2.91554,-0.0450854,0.468713,2.01329,0.442428,0.313491,-2.05727,0.352146,-2.03099,2.05194,1
0.05591,1.16957,3.50016,2.91525,-0.0453239,0.469075,2.01325,0.442648,0.313454,-2.05705,0.352317,-2.03062,2.05211,1
0.0562015,1.16956,3.49915,2.91496,-0.0455623,0.469437,2.01321,0.442868,0.313417,-2.05683,0.352489,-2.03026,2.05228,1
0.0564929,1.16956,3.49815,2.91467,-0.0458007,0.469799,2.01317,0.443088,0.31338,-2.0566,0.35266,-2.02989,2.05245,1
0.0567844,1.16956,3.49714,2.91438,-0.0460391,0.47016,2.01313,0.443309,0.313343,-2.05638,0.352832,-2.02953,2.05262,1
0.0570758,1.16955,3.49614,2.91409,-0.0462775,0.470522,2.01309,0.443529,0.313307,-2.05616,0.353003,-2.02916,2.05279,1
